stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_accesible
1847,1883,Main St + Mackey Ave,,40.830272,-73.691218,,,,,,
1850,2918,Port Washington Blvd + Maple St,,40.830243,-73.684164,,,,,,
1851,2923,PortWashingtonBlvd+ VanderventerAve,,40.82854,-73.683787,,,,,,
1852,2909,Port Washington Blvd+ Beechwood Rd,,40.824725,-73.682717,,,,,,
1853,3622,Willis Ave + Center St,,40.760169,-73.64561,,,,,,
1854,2914,Port Washington Blvd + Derby Rd,,40.821119,-73.680873,,,,,,
1855,2919,Port Washington Blvd + Marine Ave,,40.817802,-73.680048,,,,,,
1857,2924,Port Wash Blvd @Vincent SmithSchool,,40.814051,-73.68027,,,,,,
1858,2910,Port WashBlvd + Bonnie Heights Rd,,40.809786,-73.676638,,,,,,
1859,2922,Port Wash Blvd @ St FrancisHospital,,40.804969,-73.668399,,,,,,
1861,2907,Port Wash Blvd Opp Bayberry Ridge,,40.801053,-73.66923,,,,,,
1863,3623,Willis Ave + Cleveland Ave,,40.744717,-73.638632,,,,,,
1868,1871,Main St Opp entrance to Roslyn Park,,40.796995,-73.648704,,,,,,
1869,2237,Mineola Ave + Woodward St,,40.78768,-73.650448,,,,,,
1870,2235,Mineola Ave + Old Powerhouse Rd,,40.785411,-73.648978,,,,,,
1871,3633,Willis Ave Opp Gateway,,40.782792,-73.649429,,,,,,
1872,3644,Willis Ave Opp Oxford St,,40.780093,-73.649807,,,,,,
1873,3637,Willis Ave + Hillturn La,,40.778877,-73.650069,,,,,,
1874,3631,Willis Ave + Garden Dr,,40.774905,-73.64992,,,,,,
1875,3645,Willis Ave + Park Lane Dr,,40.77141,-73.648928,,,,,,
1876,3650,Willis Ave + Walker Pl,,40.76977,-73.648457,,,,,,
1877,3628,Willis Ave + Evans Ave,,40.766276,-73.64737,,,,,,
1878,3635,Willis Ave + Henry St,,40.763735,-73.646734,,,,,,
1879,3630,Willis Ave + Franklin St,,40.762353,-73.646385,,,,,,
1883,939,G Curtiss Bvd OppReckson Pl. S Entr,,40.718254,-73.583177,,,,,,
1884,938,G Curtiss Bvd Opp Reckson Pl N Entr,,40.719018,-73.587183,,,,,,
1887,595,E Ovington Blvd Opp Coliseum Park,,40.7205,-73.593882,,,,,,
1889,446,Chas Lindbergh Bvd &WestburyBvd #55,,40.722404,-73.603307,,,,,,
1890,2979,Quentin Roos Blvd @ Commercial Ave,,40.729798,-73.604943,,,,,,
1898,6633,Jericho Tpke + Horton Hwy,,40.747684,-73.645958,,,,,,
1899,6644,Jericho Tpke + Marcellus Rd,,40.747048,-73.64791,,,,,,
1900,6626,Jericho Tpke + Emory Rd,,40.74583,-73.651575,,,,,,
1901,1675,Jericho Tpke + Beebe Rd,,40.744615,-73.654703,,,,,,
1902,6629,Jericho Tpke + Herricks Rd,,40.743803,-73.657644,,,,,,
1903,1645,Jericho Tpke + County Courthouse Rd,,40.742287,-73.66041,,,,,,
1904,1649,Jericho Tpke + Mineola Blvd.,,40.748284,-73.644138,,,,,,
1905,1616,Jericho Tpke + Sixth Ave,,40.739205,-73.666623,,,,,,
1906,1657,Jericho Tpke + Old Broadway,,40.738048,-73.668974,,,,,,
1907,6623,Jericho Tpke + Denton Ave,,40.737042,-73.671471,,,,,,
1908,1641,Jericho Tpke + Nassau Terminal Rd.,,40.736086,-73.673025,,,,,,
1909,6632,Jericho Tpke Opp Hoffman Rd,,40.73459,-73.676746,,,,,,
1911,1634,Jericho Tpke + Miller La,,40.733001,-73.682543,,,,,,
1912,1640,Jericho Tpke + S. 10th St.,,40.732366,-73.685664,,,,,,
1913,1630,Jericho Tpke + S. 4th St.,,40.731254,-73.690798,,,,,,
1914,1652,Jericho Tpke + S. 2nd St,,40.730914,-73.692477,,,,,,
1915,1646,Jericho Tpke + Lewis Ave.,,40.730499,-73.694478,,,,,,
1916,1670,Jericho Tpke + Linden Ave,,40.729947,-73.697206,,,,,,
1918,1625,Jericho Tpke + Plainfield Ave,,40.729503,-73.699661,,,,,,
1919,1631,Jericho Tpke + Park Pl.,,40.728989,-73.701864,,,,,,
1921,1639,Jericho Tpke + Garfield Ave,,40.727783,-73.707616,,,,,,
1922,1609,Jericho Tpke/Jamaica Ave + Tulip Av,,40.727313,-73.71007,,,,,,
1923,1593,Jericho Tpke/Jamaica Ave + Penn Blv,,40.726553,-73.715756,,,,,,
1926,1592,Jericho Tpke/Jamaica Ave + 246th St,,40.724903,-73.722494,,,,,,
1928,1591,Jericho Tpke/Jamaica Ave + 240th St,,40.723399,-73.7273,,,,,,
1929,1590,Jericho Tpke/Jamaica Ave + 225th St,,40.722166,-73.730198,,,,,,
1931,6589,Jamaica Ave + 224th St,,40.72165,-73.731231,,,,,,
1932,6588,Jamaica Ave + 222nd St,,40.720446,-73.732447,,,,,,
1933,6613,Jamaica Ave + Springfield Blvd,,40.718544,-73.73523,,,,,,
1936,6600,Jamaica Ave + 215th St,,40.717123,-73.740859,,,,,,
1937,1599,Jamaica Ave Opp 214th Pl,,40.716556,-73.742929,,,,,,
1938,1595,Jamaica Ave + 213th St.,,40.716151,-73.744787,,,,,,
1944,GCCR0,Quentin Roosevelt Blvd + Commercial,,40.729764,-73.604525,,,,,,
1947,596,Earle Ovington @ Coliseum Parking L,,40.720592,-73.593394,,,,,,
1949,1311,Hempstead Tpke Opp Walton Ave,,40.718671,-73.591919,,,,,,
1950,936,Glenn Curtiss @ Reckson Pl. N Entra,,40.718887,-73.586693,,,,,,
1951,594,Glenn Curtiss @ Reckson Pl. S Entra,,40.718539,-73.581592,,,,,,
1952,1598,Jamaica Ave + 212th Place,,40.716019,-73.745752,,,,,,
1953,1586,Jamaica Ave + 214th Pl,,40.716626,-73.743109,,,,,,
1954,1587,Jamaica Ave + 218th St,,40.717916,-73.737025,,,,,,
1956,1684,Jamaica Ave + 239th St,,40.723223,-73.728277,,,,,,
1957,1685,Jamaica Ave + 246th St,,40.725164,-73.722211,,,,,,
1958,1686,Jamaica Ave + 91st Ave,,40.725621,-73.720485,,,,,,
1959,1682,Jamaica Av + Commonwealth Blvd,,40.726161,-73.718414,,,,,,
1960,1687,Jamaica Ave + 250th St,,40.726854,-73.714864,,,,,,
1961,1688,Jamaica Ave + Little Neck Pkwy,,40.727417,-73.710513,,,,,,
1962,1627,Jericho Tpke + Keene Ave.(257 ST),,40.727944,-73.707666,,,,,,
1964,1658,Jericho Tpke + Hinsdale Ave.,,40.729021,-73.70252,,,,,,
1965,1661,Jericho Tpke + Emerson Ave,,40.729591,-73.699876,,,,,,
1966,1643,Jericho Tpke + Willis Ave.,,40.729987,-73.697839,,,,,,
1967,1642,Jericho Tpke Opp Lindeen Ave (BANK),,40.730144,-73.697053,,,,,,
1968,1666,Jericho Tpke + N. 2nd St,,40.731129,-73.692229,,,,,,
1969,1667,Jericho Tpke + McKee St.,,40.730329,-73.696005,,,,,,
1970,1668,Jericho Tpke + Hillside Blvd,,40.731498,-73.690335,,,,,,
1971,1665,Jericho Tpke + Lakeville Rd.,,40.732288,-73.686726,,,,,,
1972,1647,Jericho Tpke + Ingraham La.,,40.73306,-73.683176,,,,,,
1973,1650,Jericho Tpke + Leonard Blvd.,,40.735432,-73.674833,,,,,,
1974,1656,Jericho Tpke + Old Stewart Ave.,,40.738362,-73.668715,,,,,,
1975,1672,Jericho Tpke + Central Ave.,,40.739446,-73.666518,,,,,,
1976,1622,Jericho Tpke + Marcus Ave.,,40.742338,-73.660721,,,,,,
1978,1612,Jericho Tpke + White Rd,,40.744948,-73.654313,,,,,,
1980,14,90 Merrick Ave at Ballfields Souths,,40.720229,-73.575938,,,,,,
1981,LYRR0,Langdon Pl + Broadway Lynbrook LIR,,40.656152,-73.673288,,,,,,
1983,2446,Nevada Dr & Marcus Ave,,40.758317,-73.696852,,,,,,
1986,6145,Hempstead Ave + Noble St,,40.659781,-73.671097,,,,,,
1988,1118,Hempstead Ave + Central Ave.,,40.665121,-73.671011,,,,,,
1990,1124,Hempstead Ave + Sherman Ave,,40.66189,-73.670857,,,,,,
1992,1122,Hempstead Ave + Smith St,,40.66356,-73.670767,,,,,,
1997,768,Franklin Ave + Sobo Ave,,40.706599,-73.676432,,,,,,
1998,FKLNS,Franklin Ave + Hempstead Tpke,,40.707414,-73.676094,,,,,,
2000,2500,New Hyde Park Rd Opp Tulip Ave,,40.713319,-73.677041,,,,,,
2001,6459,New Hyde Park Rd + Cathedral Ave,,40.71561,-73.677699,,,,,,
2002,2466,New Hyde Park Rd + Chester Ave,,40.719294,-73.679768,,,,,,
2003,2486,New Hyde Park Rd + Plaza Rd,,40.722768,-73.679603,,,,,,
2004,6494,New Hyde Park Rd + Stewart Ave,,40.724699,-73.679265,,,,,,
2005,6496,New Hyde Park Rd + Stratford Ave,,40.727343,-73.679151,,,,,,
2006,2467,New Hyde Park Rd + Fourth Ave,,40.729851,-73.679249,,,,,,
2009,2454,New Hyde Park Rd & Broadway,,40.735797,-73.680974,,,,,,
2010,2485,New Hyde Park Rd  Opp Imperial Ave,,40.738924,-73.682142,,,,,,
2011,2471,New Hyde Park Rd Opp Gilford Ave,,40.740349,-73.682671,,,,,,
2012,2463,New Hyde Park Rd + Sperry Blvd,,40.742425,-73.68341,,,,,,
2013,2487,New Hyde Park Rd + W Maple Dr,,40.74467,-73.68427,,,,,,
2014,NHPKS,New Hyde Park Rd + Hillside Ave,,40.747985,-73.685357,,,,,,
2015,2464,New Hyde Park Rd + Evans St,,40.750641,-73.686294,,,,,,
2016,2483,New Hyde Park Rd + Lawrence St,,40.752191,-73.686872,,,,,,
2017,6398,Union Tpke + New Hyde Park Rd,,40.754908,-73.687917,,,,,,
2019,3395,Union Tpke @LakeSuccess Center West,,40.753485,-73.697145,,,,,,
2021,1793,Union Tpke & Lakeville Rd,,40.752513,-73.701278,,,,,,
2022,1789,Lakeville Rd + Hewlett St,,40.75297,-73.70237,,,,,,
2023,1790,Lakeville Rd + LI Jewish Hospital,,40.755691,-73.704156,,,,,,
2024,1791,Lakeville Rd&Marcus Av(400-410-420),,40.758726,-73.704369,,,,,,
2027,1941,Marcus Ave@ Bldg # 2800(Pro Health),,40.757828,-73.693694,,,,,,
2028,2474,New Hyde Park Rd Opp Holiday Gate,,40.759179,-73.688835,,,,,,
2030,2479,New Hyde Park Rd Opp Suburban Gate,,40.76255,-73.689541,,,,,,
2031,492,Community Dr Opp #400,,40.771456,-73.70346,,,,,,
2033,6491,Community Dr Opp Pond Hill Rd,,40.782651,-73.70392,,,,,,
2034,484,Community Dr + Northern Blvd,,40.787026,-73.70551,,,,,,
2035,6672,Northern Blvd + Schenck Ave,,40.785385,-73.707905,,,,,,
2036,2663,Middle Neck Rd & Darley Rd,,40.784179,-73.720688,,,,,,
2038,FKLNN,New Hyde Park Rd + Hempstead Tpke,,40.707459,-73.676011,,,,,,
2040,NHPJN,New Hyde Park Rd + Jericho Tpke,,40.733553,-73.67997,,,,,,
2041,753,Franklin Ave + Mosefan St,,40.705694,-73.677031,,,,,,
2042,2210,Middle Neck Rd + Susquehanna Ave,,40.784093,-73.720221,,,,,,
2045,2681,Northern Blvd + Susquehanna Ave,,40.784243,-73.712098,,,,,,
2049,710,New Hyde Park Rd & Maple Dr,,40.744841,-73.684117,,,,,,
2053,485,Community Dr + Community Dr. E.,,40.784086,-73.70439,,,,,,
2060,483,Community Dr + #400,,40.77102,-73.703312,,,,,,
2061,723,Franklin Ave + Palermo Ct,,40.688253,-73.686173,,,,,,
2063,725,Franklin Ave + Woodcliff Dr,,40.685729,-73.68574,,,,,,
2064,2480,New Hyde Park Rd @LIE S. Service Rd,,40.768016,-73.690867,,,,,,
2068,2475,New Hyde Park Rd + Holiday Gate,,40.759752,-73.688698,,,,,,
2069,712,New Hyde Park Rd & Suburban Gate,,40.762597,-73.689291,,,,,,
2071,2506,Marcus Ave  @ #1111(MarcusBldg East,,40.75765,-73.693572,,,,,,
2074,1940,Marcus Ave @ Bldg # 1999,,40.75674,-73.690588,,,,,,
2075,VSWH1,Franklin Av + Peterhoff St (Wheeler,,40.676843,-73.683018,,,,,,
2080,1937,Marcus Ave @ #1111(Marcus Bldg West,,40.758655,-73.698599,,,,,,
2083,1792,Lakeville Rd + Marcus Ave,,40.759122,-73.703896,,,,,,
2089,1788,Lakeville Rd Opp Hewlett St,,40.75392,-73.703324,,,,,,
2091,3396,Lakeville Rd & Union Tpke,,40.752715,-73.70171,,,,,,
2093,3402,UnionTpke Opp LakeSuccessShopCenter,,40.75455,-73.690934,,,,,,
2095,3400,Union Tpke @ #1111(Marcus Bldg),,40.753547,-73.698662,,,,,,
2098,2484,New Hyde Park Rd + Lawrence St,,40.751987,-73.686571,,,,,,
2099,1110,Hempstead Ave + Blake Ave,,40.658226,-73.671271,,,,,,
2100,2465,New Hyde Park Rd Opp Evans Ave,,40.750606,-73.686054,,,,,,
2101,NHPKN,New Hyde Park Rd + Hillside Ave,,40.74837,-73.68529,,,,,,
2103,2491,New Hyde Park Rd & Dallas Ave,,40.742302,-73.683146,,,,,,
2104,2469,New Hyde Park Rd & Highland Ave,,40.739638,-73.682173,,,,,,
2105,2477,New Hyde Park Rd + Lincoln Ave,,40.737642,-73.681447,,,,,,
2106,2455,New Hyde Park Rd & Belmont Ave,,40.736359,-73.680968,,,,,,
2107,2450,New Hyde Park Rd & Plaza Ave,,40.73186,-73.679355,,,,,,
2108,2452,New Hyde Park Rd. Opp  4th Ave,,40.729799,-73.679034,,,,,,
2109,2461,New Hyde Park Rd. & Manor Rd,,40.723243,-73.679429,,,,,,
2110,2457,New Hyde Park Rd. & Fairmount Blve,,40.719134,-73.679563,,,,,,
2112,703,Middle Neck Rd & Hill Park Ave,,40.785457,-73.723379,,,,,,
2130,1934,Marcus Av@ Bldg #2000 (Astoria Fed),,40.759074,-73.700073,,,,,,
2132,1794,Lakeville Rd at LI Jewish Hospital,,40.755637,-73.704275,,,,,,
2136,6709,Oak St + Locust St,,40.726661,-73.608733,,,,,,
2137,2707,Oak St Opp Brook St,,40.728615,-73.608943,,,,,,
2143,JYCT2,Jericho Tpke + Jay Ct,,40.756042,-73.622517,,,,,,
2145,RSRDN,Roslyn Rd + E Williston Ave,,40.758286,-73.634674,,,,,,
2146,3035,Roslyn Rd + Fairview Ave,,40.761033,-73.635132,,,,,,
2147,3037,Roslyn Rd + Hewlett Dr,,40.763246,-73.635489,,,,,,
2148,3048,Roslyn Rd + Robins Dr,,40.766287,-73.636082,,,,,,
2149,3025,Roslyn Rd + Barnyard Lane,,40.767732,-73.636479,,,,,,
2150,3039,Roslyn Rd + IU Willets Rd,,40.771722,-73.636568,,,,,,
2151,3052,Roslyn Rd Opp Strawberry Lane,,40.773636,-73.636133,,,,,,
2152,3029,Roslyn Rd + Club Dr,,40.775584,-73.63595,,,,,,
2153,6051,Roslyn Rd + Morry La,,40.778179,-73.637984,,,,,,
2154,3043,Roslyn Rd OPP Parkside Dr(NS PKWY),,40.78203,-73.639098,,,,,,
2155,6047,Roslyn Rd + Powerhouse Rd,,40.785308,-73.639048,,,,,,
2156,4033,Roslyn Rd + Donald St,,40.787884,-73.639816,,,,,,
2157,1811,Lincoln Ave + Roslyn Rd,,40.791985,-73.641041,,,,,,
2159,8023,Roslyn Rd opp Locust St,,40.793413,-73.642681,,,,,,
2160,1071,Harbor Hill Rd + Entrance Rd,,40.794533,-73.637399,,,,,,
2161,1072,Harbor Hill Rd + Magnolia La,,40.794972,-73.632325,,,,,,
2162,1069,Harbor Hill Rd + Crescent La,,40.794666,-73.628091,,,,,,
2163,6076,Harbor Hill Rd Opp Short St,,40.794571,-73.625939,,,,,,
2164,1074,Harbor Hill Rd Opp Maple Ct,,40.794862,-73.623409,,,,,,
2165,916,Glen Cove Rd + Harbor Hill Rd,,40.796412,-73.622481,,,,,,
2166,930,Glen Cove Rd + Tally Rd S,,40.800381,-73.623417,,,,,,
2167,927,Glen Cove Rd Opp Nob Hill Gate,,40.802063,-73.624294,,,,,,
2168,922,Glen Cove Rd + Lakeville Ct,,40.805288,-73.625617,,,,,,
2169,928,Glen Cove Rd + Parp Dr.(School Ent),,40.806802,-73.626374,,,,,,
2171,923,Glen Cove Rd + Locust St,,40.81192,-73.627788,,,,,,
2172,912,Glen Cove Rd + Cedar St,,40.814132,-73.626699,,,,,,
2173,910,Back Rd & Glen Cove Rd,,40.816984,-73.626034,,,,,,
2174,908,Glen Cove Ave Opp Willow Pl,,40.822749,-73.626654,,,,,,
2175,898,Glen Cove Ave + Glenns Pl,,40.825834,-73.62751,,,,,,
2176,895,Glen Cove Ave + Glen Ave,,40.828482,-73.628326,,,,,,
2178,901,Glen Cove Ave + Polly La,,40.834798,-73.630925,,,,,,
2179,893,Glen Cove Ave + Cross St,,40.837564,-73.632926,,,,,,
2180,900,Glen Cove Ave + Plymouth Dr N,,40.840985,-73.634372,,,,,,
2181,890,Glen Cove Ave + Central Dr,,40.844632,-73.63533,,,,,,
2182,907,Glen Cove Ave + Valentine Ave,,40.84907,-73.635351,,,,,,
2183,3178,Sea Cliff Ave + Pearl St,,40.850416,-73.634265,,,,,,
2184,3176,Sea Cliff Ave + Emerald Dr,,40.850837,-73.630765,,,,,,
2185,6181,Sea Cliff Ave at Sea Cliff LIRR Sta,,40.851635,-73.625487,,,,,,
2187,384,Cedar Swamp Rd + Fourth St,,40.853537,-73.61912,,,,,,
2188,383,Cedar Swamp Rd + First St,,40.85617,-73.619433,,,,,,
2189,941,Glen St + Glen St LIRR Station,,40.858594,-73.620331,,,,,,
2190,943,Glen St + Pearsall Ave,,40.861189,-73.62245,,,,,,
2191,945,Glen St + Town Path,,40.862904,-73.624046,,,,,,
2193,944,Glen St + Robert H Davis Park,,40.862522,-73.623659,,,,,,
2194,3866,Roslyn Rd + Church St,,40.790254,-73.64076,,,,,,
2195,942,Glen St + Hendrick St,,40.861099,-73.62264,,,,,,
2196,385,Cedar Swamp Rd + Grove St,,40.856177,-73.619685,,,,,,
2197,3042,Roslyn Rd + Northern State Parkway,,40.781582,-73.639428,,,,,,
2198,386,Cedar Swamp Rd + Sea Cliff Ave,,40.852635,-73.619207,,,,,,
2200,3180,Sea Cliff Ave @ #36 Thomson Corp,,40.851856,-73.622787,,,,,,
2202,3051,Roslyn Rd + Strawberry La,,40.773554,-73.636431,,,,,,
2204,3179,Sea Cliff Ave at Center St,,40.851016,-73.630767,,,,,,
2205,3036,Roslyn Rd + Heathcote Dr,,40.768818,-73.637004,,,,,,
2206,3177,Sea Cliff Ave + Pearl Ave,,40.850594,-73.634302,,,,,,
2207,896,Glen Cove Ave + Glen Ave,,40.848997,-73.635613,,,,,,
2208,3026,Roslyn Rd + Bengeyfield Dr,,40.765554,-73.63623,,,,,,
2209,899,Glen Cove Ave + Lafayette Ave,,40.846022,-73.635822,,,,,,
2210,3032,Roslyn Rd + Derby St,,40.763111,-73.635608,,,,,,
2211,894,Glen Cove Ave + Downing Ave,,40.841482,-73.634903,,,,,,
2212,3031,Roslyn Rd + Concord St,,40.761094,-73.63542,,,,,,
2213,RSRDS,Roslyn Rd + Hillside Ave,,40.758481,-73.634939,,,,,,
2215,903,Glen Cove Ave + Scudders La,,40.828445,-73.628541,,,,,,
2216,909,Glen Cove Ave + Willow Pl,,40.822659,-73.62688,,,,,,
2219,915,Back Rd & Glen Cove Rd,,40.816919,-73.6265,,,,,,
2220,917,Glen Cove Rd + Hicks Pl,,40.811041,-73.6284,,,,,,
2221,913,Glen Cove Rd + Edgewood La,,40.806489,-73.626454,,,,,,
2222,926,Glen Cove Rd + Midwood Cross,,40.805055,-73.62577,,,,,,
2224,914,Glen Cove Rd + Elm Dr,,40.800638,-73.623754,,,,,,
2225,1073,Harbor Hill Rd + Maple Ct,,40.795004,-73.62359,,,,,,
2227,1075,Harbor Hill Rd + National Guard Sta,,40.79492,-73.629038,,,,,,
2229,1068,Harbor Hill Rd + Chestnut Dr,,40.795119,-73.633174,,,,,,
2230,1070,Harbor Hill Rd Opp Entrance Rd,,40.794703,-73.637364,,,,,,
2233,480,Commercial Ave Opp NICE Bus,,40.730272,-73.606464,,,,,,
2234,2708,Oak St + Brook St,,40.728648,-73.609504,,,,,,
2235,WBOS2,Oak St + Westbury Blvd,,40.723011,-73.60662,,,,,,
2238,1897,Main St at entrance to Roslyn Park,,40.797013,-73.648657,,,,,,
2248,1869,Main St Opp East Broadway,,40.794669,-73.646243,,,,,,
2249,LY5C2,Broadway + Merrick Rd Five Corners,,40.656921,-73.672156,,,,,,
2252,1112,Hempstead Ave + Chestnut St.,,40.698232,-73.652439,,,,,,
2253,1141,Hempstead Ave + Elm St.,,40.693259,-73.657041,,,,,,
2254,1148,Hempstead Ave + Maple St.,,40.691673,-73.657931,,,,,,
2255,1167,Hempstead Ave + Oakford St.,,40.690035,-73.65857,,,,,,
2256,1150,Hempstead Ave + Eagle Ave.,,40.687834,-73.659418,,,,,,
2257,1142,Hempstead Ave + Myrna Dr.,,40.685842,-73.662451,,,,,,
2258,1126,Hempstead Ave + Roosevelt Blvd.,,40.696992,-73.653846,,,,,,
2259,1136,Hempstead Ave + Johnson Ave.,,40.672582,-73.670172,,,,,,
2260,1147,Hempstead Ave Opp Oakford St,,40.690034,-73.658797,,,,,,
2262,1127,Hempstead Ave + Arlington Ave.,,40.678019,-73.667236,,,,,,
2263,6122,Hempstead Ave + Euclid Ave.,,40.686676,-73.661863,,,,,,
2264,1107,Hempstead Ave + Atlas Ct.,,40.680486,-73.663731,,,,,,
2266,1115,Hempstead Ave + Wicks La.,,40.669911,-73.670299,,,,,,
2267,1149,Hempstead Ave + Franklin Ave.,,40.666031,-73.671128,,,,,,
2268,6166,Hempstead Ave Opp Wicks La,,40.669838,-73.670512,,,,,,
2269,1132,Hempstead Ave + Franklin Ave,,40.66636,-73.67131,,,,,,
2270,1116,Hempstead Ave + Duncan Ave.,,40.663159,-73.67056,,,,,,
2271,1156,Hempstead Ave + Davison Ave.,,40.664534,-73.67067,,,,,,
2272,1154,Hempstead Ave Opp Noble St.,,40.659684,-73.670893,,,,,,
2273,1109,Hempstead Ave Opp Blake Ave,,40.65813,-73.671055,,,,,,
2275,260,Broadway + Oakland Ave.,,40.653185,-73.678134,,,,,,
2276,6267,Broadway + Scranton Ave,,40.652398,-73.679819,,,,,,
2277,210,Broadway + Sunset Ave.,,40.650813,-73.681972,,,,,,
2278,223,Broadway + Yale Ave.,,40.643419,-73.695366,,,,,,
2279,211,Broadway + Starks Pl.,,40.64992,-73.683453,,,,,,
2280,6265,Broadway + Rockaway Ave.,,40.647093,-73.690219,,,,,,
2281,264,Broadway + E. Rockaway Rd.,,40.641456,-73.697908,,,,,,
2282,274,Broadway + Stevenson Rd,,40.645339,-73.692323,,,,,,
2283,FRWM2,Central Ave + Mott Ave,,40.604237,-73.752829,,,,,,
2286,221,Broadway + Everit Ave.,,40.640224,-73.699337,,,,,,
2287,6224,Broadway  & Everit Ave,,40.640465,-73.699399,,,,,,
2291,3588,West Broadway Opp Mill Rd.,,40.63882,-73.70266,,,,,,
2292,3590,West Broadway + Franklin Pl,,40.635528,-73.710671,,,,,,
2294,3597,West Broadway + Woodmere Blvd,,40.633605,-73.714083,,,,,,
2297,3591,West Broadway + Narrow La.,,40.632335,-73.715809,,,,,,
2298,3587,West Broadway + Huntley Rd.,,40.630378,-73.717516,,,,,,
2299,3586,West Broadway + Pearsall Pl.,,40.628973,-73.7193,,,,,,
2300,3596,West Broadway + Oakwood Ave,,40.626791,-73.72408,,,,,,
2301,389,W Broadway & Cedarhurst Ave,,40.626706,-73.727512,,,,,,
2303,432,Central Ave + Spruce St,,40.620767,-73.724988,,,,,,
2305,6429,Central Ave + Rockaway Tpke,,40.617211,-73.730955,,,,,,
2306,425,Central Ave Opp Public School #l,,40.615969,-73.732502,,,,,,
2308,437,Central Ave + Sutton Place,,40.612316,-73.739528,,,,,,
2310,4391,Central Ave + Lord Ave.,,40.611494,-73.742283,,,,,,
2311,430,Central Ave + Lord Ave.,,40.611237,-73.742018,,,,,,
2312,391,Central Ave + B12th St,,40.608718,-73.74765,,,,,,
2313,415,Central Ave + Neilson St.,,40.607143,-73.749443,,,,,,
2318,FRWC32,Seagirt Blvd + Crest Rd,,40.595521,-73.757111,,,,,,
2320,2898,B 20thSt Opp Brookhaven Ave HOSPITAL,,40.599541,-73.754156,,,,,,
2321,187,B 20th St + New Haven Ave.,,40.600837,-73.753838,,,,,,
2322,186,B 20th St + Cornaga Ave,,40.602367,-73.753462,,,,,,
2323,3820,Mott Ave + Scott A Gadell Pl,,40.602985,-73.750407,,,,,,
2324,FRWM3,Central Ave + Mott Ave,,40.604694,-73.75262,,,,,,
2326,392,Central Ave + Virginia St.,,40.610143,-73.74539,,,,,,
2327,436,Central Ave Opp Sutton Pl,,40.6126,-73.739698,,,,,,
2328,423,Central Ave + Public School,,40.616236,-73.732589,,,,,,
2330,393,Central Ave + Lawrence Ave.,,40.614087,-73.736271,,,,,,
2334,3460,W Broadway + Barnard Ave.,,40.62717,-73.723488,,,,,,
2335,3459,W Broadway + Derby Rd.,,40.627885,-73.722006,,,,,,
2336,3453,W Broadway + Grant Ave.,,40.629006,-73.719718,,,,,,
2337,1164,Hempstead Ave + Broad St.,,40.703161,-73.641762,,,,,,
2338,3457,W Broadway + Howard Ave.,,40.630214,-73.717919,,,,,,
2339,3461,W Broadway + Woodmere Blvd,,40.633828,-73.714026,,,,,,
2341,3452,W Broadway Opp Franklin Place,,40.635715,-73.710721,,,,,,
2342,3458,W Broadway + Lewis Ave.,,40.632611,-73.715872,,,,,,
2343,3451,W Broadway + Franklin Ave,,40.638349,-73.705135,,,,,,
2344,3456,W Broadway + Felter Ave.,,40.636983,-73.707933,,,,,,
2348,275,Broadway + Stevenson Rd.,,40.645526,-73.69242,,,,,,
2349,269,Broadway + Erick Ave.,,40.642264,-73.697225,,,,,,
2350,266,Broadway + Avalon Rd.,,40.643425,-73.695783,,,,,,
2351,271,Broadway + Catalpa Ave.,,40.649258,-73.685234,,,,,,
2352,280,Broadway + Everett St.,,40.650045,-73.683574,,,,,,
2353,256,Broadway + Calvin St.,,40.65092,-73.68214,,,,,,
2354,220,Broadway + Olive Place,,40.653427,-73.678053,,,,,,
2355,1135,Hempstead Ave + Rider Ave,,40.671919,-73.670427,,,,,,
2356,1159,Hempstead Ave + Broadway/Nottingham,,40.675272,-73.669712,,,,,,
2357,1105,Hempstead Ave + Cornwell Ave.,,40.684545,-73.662903,,,,,,
2358,1108,Hempstead Ave + Malverne Ave.,,40.677963,-73.667593,,,,,,
2359,1140,Hempstead Ave + McKinley St.,,40.694874,-73.65565,,,,,,
2361,1119,Hempstead Ave + Wilson St.,,40.699417,-73.651389,,,,,,
2362,1158,Hempstead Ave + Poplar St.,,40.700339,-73.649537,,,,,,
2363,1170,Hempstead Ave + Maplewood St.,,40.701307,-73.647244,,,,,,
2364,1169,Hempstead Ave + Westminster Rd.,,40.70241,-73.643437,,,,,,
2366,226,Broadway + Franklin Ave,,40.636818,-73.702852,,,,,,
2367,6281,Broadway Opp Trinity Pl,,40.634888,-73.704488,,,,,,
2368,229,Broadway + Conklin Ave.,,40.632205,-73.706616,,,,,,
